"","time","last_exposure","inf_history","titre_type","me_nat","lo_95_nat","hi_95_nat","me_trans","lo_95_trans","hi_95_trans","vaccinate"
"4905",90,"mRNA1273","Infection Naive","XBB.1.5",210.201198809486,25.32645845784,1590.59888502061,3.3936989921207,0.340645350933933,6.31342625451242,"2nd_vax"
"4906",90,"mRNA1273","Previously infected","Wildtype",1090.39965220666,487.11573111816,2333.98643660245,5.76871319686925,4.60619266981216,6.86665236697113,"2nd_vax"
"4907",90,"mRNA1273","Previously infected","Alpha",887.114680770364,426.015120083364,1736.17433409372,5.47104871427738,4.41283273022622,6.43976800985239,"2nd_vax"
"4908",90,"mRNA1273","Previously infected","Delta",562.89637082483,285.124479638628,1117.16923813174,4.814797441601,3.83352000346219,5.80370394365221,"2nd_vax"
"4909",90,"mRNA1273","Previously infected","BA.1",259.494201784098,123.341234683055,534.910518045456,3.69763039782203,2.62458328820181,4.74122566683247,"2nd_vax"
"4910",90,"mRNA1273","Previously infected","BA.2",577.494249297908,265.320055084848,1192.21732652448,4.8517346750945,3.72966182540277,5.89750343507188,"2nd_vax"
"4911",90,"mRNA1273","Previously infected","BA.5",205.326727949726,97.7341736829676,409.376797580532,3.35984953417345,2.28886310244391,4.35535743133736,"2nd_vax"
"4912",90,"mRNA1273","Previously infected","BQ.1.1",192.11961443161,20,1476.37379796768,3.263932913207,0,6.20591422838153,"2nd_vax"
"4913",90,"mRNA1273","Previously infected","XBB",540.896867178942,69.3603660769959,4190.165371079,4.75728163645625,1.79411151297833,7.71086337291834,"2nd_vax"
"4914",90,"mRNA1273","Previously infected","XBB.1.5",348.526681181915,41.1964165107379,2767.90925196423,4.12319719957619,1.04251884937371,7.11265283365711,"2nd_vax"
"4915",91,"AZD1222","Infection Naive","Wildtype",114.677172321194,91.9402807160539,139.828778329133,2.51950633143155,2.20069707106053,2.80558940896238,"2nd_vax"
"4916",91,"AZD1222","Infection Naive","Alpha",96.5250459881004,82.602740070019,112.925821874568,2.27090333652055,2.04618963902804,2.49730350864108,"2nd_vax"
"4917",91,"AZD1222","Infection Naive","Delta",61.7073512182578,53.0801788005349,71.3342921869432,1.62544236837595,1.40817323043325,1.83459578318586,"2nd_vax"
"4918",91,"AZD1222","Infection Naive","BA.1",28.6572003553788,23.6602192038274,34.2235324039144,0.51889767342769,0.242463439815058,0.774988676209495,"2nd_vax"
"4919",91,"AZD1222","Infection Naive","BA.2",61.8910984118881,50.8612297432051,75.802261025473,1.62973192639412,1.34656634450886,1.9222408816627,"2nd_vax"
"4920",91,"AZD1222","Infection Naive","BA.5",22.8461052821626,20,29.0008889774754,0.19194824103713,0,0.53609712450704,"2nd_vax"
"4921",91,"AZD1222","Infection Naive","BQ.1.1",22.4605771588323,20,149.396439970071,0.167395000467225,0,2.90107386484371,"2nd_vax"
"4922",91,"AZD1222","Infection Naive","XBB",62.9130584404069,20,421.191338128347,1.65335949869285,0,4.39640386228667,"2nd_vax"
"4923",91,"AZD1222","Infection Naive","XBB.1.5",40.2987131990087,20,272.320556555601,1.01073377197785,0,3.76723398553734,"2nd_vax"
"4924",91,"AZD1222","Previously infected","Wildtype",310.984787774113,227.210426457011,411.589391161564,3.95877210566249,3.50595713506747,4.36313389170659,"2nd_vax"
"4925",91,"AZD1222","Previously infected","Alpha",268.625157868996,210.598180588337,338.17090853502,3.74752252040175,3.39642106749258,4.07968065079887,"2nd_vax"
"4926",91,"AZD1222","Previously infected","Delta",174.830514199726,139.514418700646,216.553795882265,3.12788510376837,2.80234232599528,3.43665355592145,"2nd_vax"
"4927",91,"AZD1222","Previously infected","BA.1",79.208924975126,61.0058920834851,100.91778974724,1.985662997122,1.60894858807083,2.33510860944922,"2nd_vax"
"4928",91,"AZD1222","Previously infected","BA.2",175.327802184269,133.088193165779,229.337284192686,3.13198288101917,2.73431068404308,3.51939901303005,"2nd_vax"
"4929",91,"AZD1222","Previously infected","BA.5",63.8223691603658,46.2214011260214,85.7060950408925,1.67406216412444,1.20856099340409,2.09939780611832,"2nd_vax"
"4930",91,"AZD1222","Previously infected","BQ.1.1",60.7320530673113,20,411.420638959446,1.60245814079943,0,4.36254226351341,"2nd_vax"
"4931",91,"AZD1222","Previously infected","XBB",169.876974046556,24.2201718450059,1178.20731133135,3.08641841074025,0.276209101161815,5.88044960051797,"2nd_vax"
"4932",91,"AZD1222","Previously infected","XBB.1.5",110.18787180289,20,766.033343538982,2.46189353247393,0,5.25933528535533,"2nd_vax"
"4933",91,"BNT162b2","Infection Naive","Wildtype",310.160869615466,262.578321926775,367.582497621258,3.95494478005995,3.71467590929141,4.19999616946818,"2nd_vax"
"4934",91,"BNT162b2","Infection Naive","Alpha",257.185514885148,226.621528262266,292.625310472711,3.6847374848633,3.50221301360064,3.87098265491137,"2nd_vax"
"4935",91,"BNT162b2","Infection Naive","Delta",155.693721255603,137.532006043829,177.47636394411,2.96063886013892,2.78169549234242,3.14955499617404,"2nd_vax"
"4936",91,"BNT162b2","Infection Naive","BA.1",55.6228074075953,47.6189574557322,64.0856297688024,1.47567656257028,1.25153603535185,1.68000089061134,"2nd_vax"
"4937",91,"BNT162b2","Infection Naive","BA.2",116.24761745823,97.2335156625529,139.799021654105,2.53912924279474,2.28145368570104,2.80528235932239,"2nd_vax"
"4938",91,"BNT162b2","Infection Naive","BA.5",49.5274488405492,39.177999272188,61.811273266202,1.3082283096483,0.970043724461213,1.62786998379363,"2nd_vax"
"4939",91,"BNT162b2","Infection Naive","BQ.1.1",63.0952742104448,20,506.300764017202,1.6575319524586,0,4.66192275619019,"2nd_vax"
"4940",91,"BNT162b2","Infection Naive","XBB",196.347923837521,24.003986652475,1655.93025169943,3.29534043806535,0.263274032755214,6.37149809712495,"2nd_vax"
"4941",91,"BNT162b2","Infection Naive","XBB.1.5",122.658769186911,20,1011.97696484668,2.6165784744023,0,5.6610326407954,"2nd_vax"
"4942",91,"BNT162b2","Previously infected","Wildtype",578.91335795461,447.270925394755,738.788683408508,4.85527554085221,4.48307707466492,5.20708986251325,"2nd_vax"
"4943",91,"BNT162b2","Previously infected","Alpha",453.487657739183,385.322814775856,523.962258731041,4.50299138133955,4.26799570468325,4.71139099233231,"2nd_vax"
"4944",91,"BNT162b2","Previously infected","Delta",285.185900571375,243.943362589225,329.37134052239,3.83383075241048,3.60847432465722,4.0416431226747,"2nd_vax"
"4945",91,"BNT162b2","Previously infected","BA.1",112.752854611515,92.6245028862473,134.238271638962,2.49509205414844,2.2113938945254,2.74672414073341,"2nd_vax"
"4946",91,"BNT162b2","Previously infected","BA.2",224.717582446918,183.864281103758,275.653147124167,3.49004110376921,3.2005693327688,3.7847821676188,"2nd_vax"
"4947",91,"BNT162b2","Previously infected","BA.5",99.1420963919159,78.2344269303327,122.359693765756,2.30949776538726,1.9678036028267,2.61305649621307,"2nd_vax"
"4948",91,"BNT162b2","Previously infected","BQ.1.1",110.832437464559,20,776.514579128613,2.4703082733906,0,5.27894110647882,"2nd_vax"
"4949",91,"BNT162b2","Previously infected","XBB",333.476978343715,48.5288742562201,2326.94961162381,4.05951526296658,1.27884339371419,6.86229616036005,"2nd_vax"
"4950",91,"BNT162b2","Previously infected","XBB.1.5",211.722869044851,29.8201866373064,1379.28929072251,3.4041052039857,0.576289287127516,6.10778126774303,"2nd_vax"
"4951",91,"mRNA1273","Infection Naive","Wildtype",660.736729590666,340.190499443993,1251.63250826556,5.04600363958055,4.08827094606966,5.96766722462668,"2nd_vax"
"4952",91,"mRNA1273","Infection Naive","Alpha",546.700377928027,327.329149558726,967.060877994181,4.7726784677446,4.03267017894207,5.59553480735657,"2nd_vax"
"4953",91,"mRNA1273","Infection Naive","Delta",348.993313419395,219.781670417619,600.99710255714,4.1251274900928,3.45799916679656,4.90928613052179,"2nd_vax"
"4954",91,"mRNA1273","Infection Naive","BA.1",165.835497882245,97.1042534468833,297.300720821077,3.05168095055778,2.27953449124,3.8938510560264,"2nd_vax"
"4955",91,"mRNA1273","Infection Naive","BA.2",371.038681625183,211.276641835469,675.972435344791,4.21349769380833,3.40106137058008,5.07889251269338,"2nd_vax"
"4956",91,"mRNA1273","Infection Naive","BA.5",126.865349890911,74.6037940914063,221.577042032501,2.66522618166586,1.8992490028353,3.46973650397446,"2nd_vax"
"4957",91,"mRNA1273","Infection Naive","BQ.1.1",118.553274536499,20,955.429228800756,2.5674636066514,0,5.57807710776613,"2nd_vax"
"4958",91,"mRNA1273","Infection Naive","XBB",320.05825453572,40.1685485578804,2645.41198541268,4.00026261212766,1.00606633227759,7.04734860891066,"2nd_vax"
"4959",91,"mRNA1273","Infection Naive","XBB.1.5",209.101381810838,25.1863876887354,1579.01148843753,3.38613069065061,0.332644221029992,6.30287785764897,"2nd_vax"
"4960",91,"mRNA1273","Previously infected","Wildtype",1076.08590602899,483.126731486326,2302.30255527223,5.7496494454154,4.59432977443405,6.84693362633295,"2nd_vax"
"4961",91,"mRNA1273","Previously infected","Alpha",875.568498751342,421.551688806388,1704.63619932757,5.45214814498325,4.39763763379532,6.41332006425662,"2nd_vax"
"4962",91,"mRNA1273","Previously infected","Delta",554.933246515478,282.286281802894,1096.60563747511,4.79424233353361,3.81908711508191,5.77690098520681,"2nd_vax"
"4963",91,"mRNA1273","Previously infected","BA.1",256.881176957876,122.585755733726,528.913306106414,3.68302927510495,2.61571944482784,4.72495936524159,"2nd_vax"
"4964",91,"mRNA1273","Previously infected","BA.2",569.323779600908,262.174385105757,1174.59095148615,4.83117745457748,3.71245483351302,5.87601461889983,"2nd_vax"
"4965",91,"mRNA1273","Previously infected","BA.5",202.749390051229,97.1901566856034,402.691962008974,3.34162566915043,2.28081020662974,4.33160477033585,"2nd_vax"
"4966",91,"mRNA1273","Previously infected","BQ.1.1",189.438257134588,20,1443.27857398218,3.24365580797883,0,6.17320597783257,"2nd_vax"
"4967",91,"mRNA1273","Previously infected","XBB",532.272206312168,68.7053850711964,4123.55725169871,4.73409232982918,1.78042318071787,7.68774562794416,"2nd_vax"
"4968",91,"mRNA1273","Previously infected","XBB.1.5",343.284363230916,40.7059297369255,2713.96784654471,4.101332238221,1.02523897087791,7.08425981845143,"2nd_vax"
"4969",92,"AZD1222","Infection Naive","Wildtype",114.582869305183,91.9346073757549,139.748777158146,2.51831946519661,2.20060804422275,2.80476375401596,"2nd_vax"
"4970",92,"AZD1222","Infection Naive","Alpha",96.2864142268708,82.3937214244861,112.601909353296,2.26733225175285,2.04253440518919,2.49315938581506,"2nd_vax"
"4971",92,"AZD1222","Infection Naive","Delta",61.6120309160008,52.9975304300755,71.2269423746652,1.62321209196085,1.40592513478353,1.83242305970234,"2nd_vax"
"4972",92,"AZD1222","Infection Naive","BA.1",28.7110188117592,23.7063664289432,34.2528391173031,0.5216045255501,0.245274552036896,0.776223573786949,"2nd_vax"
"4973",92,"AZD1222","Infection Naive","BA.2",61.8534635477318,50.8086970224591,75.6252405450726,1.62885438264275,1.34507546702207,1.91886782613584,"2nd_vax"
"4974",92,"AZD1222","Infection Naive","BA.5",22.8232128497924,20,28.969704693526,0.1905018957545,0,0.534544978382667,"2nd_vax"
"4975",92,"AZD1222","Infection Naive","BQ.1.1",22.4277002494542,20,148.255157762421,0.165281693147835,0,2.8900103915563,"2nd_vax"
"4976",92,"AZD1222","Infection Naive","XBB",62.7609276466088,20,419.711383268021,1.64986667641805,0,4.39132568692133,"2nd_vax"
"4977",92,"AZD1222","Infection Naive","XBB.1.5",40.2130906793421,20,270.827665259524,1.00766522239555,0,3.75930321376372,"2nd_vax"
"4978",92,"AZD1222","Previously infected","Wildtype",310.33000402789,227.122903881032,410.200065541301,3.955731284405,3.50540129476494,4.35825581721732,"2nd_vax"
"4979",92,"AZD1222","Previously infected","Alpha",267.562661873981,209.940373462453,336.605896869879,3.74180489813262,3.39190773170813,4.07298854579887,"2nd_vax"
"4980",92,"AZD1222","Previously infected","Delta",174.270328698592,139.468203988459,215.856420758182,3.12325505170997,2.80186434829147,3.43200010201713,"2nd_vax"
"4981",92,"AZD1222","Previously infected","BA.1",79.2177641182701,61.0449563924677,100.915565261879,1.98582398247195,1.60987210294145,2.33507680842209,"2nd_vax"
"4982",92,"AZD1222","Previously infected","BA.2",174.878859960325,132.828792314469,228.374370519851,3.12828399607531,2.73149599779942,3.51332884717027,"2nd_vax"
"4983",92,"AZD1222","Previously infected","BA.5",63.6717812053738,46.1330478239309,85.4646681574192,1.67065412389216,1.20580060858,2.09532812047827,"2nd_vax"
"4984",92,"AZD1222","Previously infected","BQ.1.1",60.5806842813612,20,408.924706452082,1.5988578740024,0,4.35376332527208,"2nd_vax"
"4985",92,"AZD1222","Previously infected","XBB",168.783421227254,24.1294547998636,1176.12360343916,3.07710129699013,0.270795318520137,5.87789587639297,"2nd_vax"
"4986",92,"AZD1222","Previously infected","XBB.1.5",109.783356566999,20,761.390798974843,2.45658744961065,0,5.25056523064836,"2nd_vax"
"4987",92,"BNT162b2","Infection Naive","Wildtype",308.274409431041,260.478378714896,364.884527243446,3.94614322786385,3.70309171992334,4.18936807030296,"2nd_vax"
"4988",92,"BNT162b2","Infection Naive","Alpha",255.672303351328,225.542400372929,290.782291622758,3.67622397865074,3.4953267703084,3.86186750800343,"2nd_vax"
"4989",92,"BNT162b2","Infection Naive","Delta",154.914389338151,136.896622097113,176.336526345421,2.9533992510396,2.77501494364631,3.14025944032969,"2nd_vax"
"4990",92,"BNT162b2","Infection Naive","BA.1",55.523991882373,47.5501312532034,63.9544271929913,1.4731112938145,1.24944932337994,1.67704423194973,"2nd_vax"
"4991",92,"BNT162b2","Infection Naive","BA.2",115.704382477751,96.8053474162787,138.998298109502,2.5323716046152,2.27508674251916,2.79699531363461,"2nd_vax"
"4992",92,"BNT162b2","Infection Naive","BA.5",49.3172441554564,39.0146773993709,61.4160325716878,1.30209218428375,0.96401697084015,1.6186153183375,"2nd_vax"
"4993",92,"BNT162b2","Infection Naive","BQ.1.1",62.602227087256,20,501.673691729804,1.64621398224715,0,4.64867737860224,"2nd_vax"
"4994",92,"BNT162b2","Infection Naive","XBB",195.380357425525,23.9458797416099,1637.49574678312,3.28821352806249,0.259777439355214,6.35534734918642,"2nd_vax"
"4995",92,"BNT162b2","Infection Naive","XBB.1.5",122.024442846299,20,1000.79653609751,2.60909825940555,0,5.6450048910222,"2nd_vax"
"4996",92,"BNT162b2","Previously infected","Wildtype",576.930237569375,446.309861410207,735.233906193088,4.85032497355446,4.47997377880275,5.20013139465997,"2nd_vax"
"4997",92,"BNT162b2","Previously infected","Alpha",451.540306422716,383.952910705746,521.631353979379,4.49678286948328,4.26285747964356,4.70495868391777,"2nd_vax"
"4998",92,"BNT162b2","Previously infected","Delta",284.065112246801,243.099556735747,328.126202277786,3.82814975119759,3.60347535766691,4.0361788987006,"2nd_vax"
"4999",92,"BNT162b2","Previously infected","BA.1",112.677156291379,92.5706239755761,134.085638700222,2.49412315391435,2.2105544465254,2.74508281993371,"2nd_vax"
"5000",92,"BNT162b2","Previously infected","BA.2",223.957989181446,183.564273628023,274.241647839334,3.48515622679595,3.19821339506018,3.77737577821679,"2nd_vax"
"5001",92,"BNT162b2","Previously infected","BA.5",98.8312924157527,78.1047704996679,121.796567338137,2.3049679068423,1.96541066829078,2.60640156841049,"2nd_vax"
"5002",92,"BNT162b2","Previously infected","BQ.1.1",110.144317654498,20,768.338556858964,2.4613231632068,0,5.2636702478586,"2nd_vax"
"5003",92,"BNT162b2","Previously infected","XBB",332.030098589082,48.1921337243318,2317.28428957812,4.05324212295652,1.26879767834216,6.85629123786389,"2nd_vax"
"5004",92,"BNT162b2","Previously infected","XBB.1.5",210.603014654513,29.7701096556112,1365.2079947846,3.39645418270392,0.573864535627516,6.09297695790481,"2nd_vax"
"5005",92,"mRNA1273","Infection Naive","Wildtype",657.073799714799,340.710309405725,1243.58322280647,5.03798351186295,4.09047369686664,5.9583592482846,"2nd_vax"
"5006",92,"mRNA1273","Infection Naive","Alpha",543.911349851885,326.652447071752,957.668467668082,4.76529962586467,4.02968454241781,5.58145439507406,"2nd_vax"
"5007",92,"mRNA1273","Infection Naive","Delta",347.503693010765,219.359325319214,594.735401993205,4.11895640469475,3.45522413384452,4.8941760504735,"2nd_vax"
"5008",92,"mRNA1273","Infection Naive","BA.1",165.391533630015,97.2512294800888,295.866475926782,3.04781347992489,2.28171648921055,3.88687433162145,"2nd_vax"
"5009",92,"mRNA1273","Infection Naive","BA.2",369.485092114039,210.314031681767,669.156564057915,4.2074442509583,3.39447320155423,5.06427189583441,"2nd_vax"
"5010",92,"mRNA1273","Infection Naive","BA.5",126.517432847708,74.6243509897247,219.66699504557,2.66126428257475,1.89964647926887,3.45724621607751,"2nd_vax"
"5011",92,"mRNA1273","Infection Naive","BQ.1.1",117.685710037316,20,944.166635503594,2.55686724695532,0,5.56096959748191,"2nd_vax"
"5012",92,"mRNA1273","Infection Naive","XBB",318.04314195125,40.19486241977,2611.56293855021,3.99115057252755,1.00701111246922,7.02876966278993,"2nd_vax"
"5013",92,"mRNA1273","Infection Naive","XBB.1.5",207.0027790021,25.1984393115349,1568.54060290006,3.37157823085175,0.33333438185079,6.29327906472888,"2nd_vax"
"5014",92,"mRNA1273","Previously infected","Wildtype",1063.42455479529,480.540063674183,2273.89521261591,5.73257387395849,4.58658481153583,6.82902196215677,"2nd_vax"
"5015",92,"mRNA1273","Previously infected","Alpha",862.582462315741,415.167412344195,1673.95873446829,5.430590478955,4.37562130184301,6.387120153558,"2nd_vax"
"5016",92,"mRNA1273","Previously infected","Delta",548.278133607952,279.162508536456,1078.42294470904,4.77683603220176,3.80303329581737,5.75277928675747,"2nd_vax"
"5017",92,"mRNA1273","Previously infected","BA.1",254.385391334452,121.740431143103,518.768193019472,3.66894391781115,2.60573647512175,4.69701812193304,"2nd_vax"
"5018",92,"mRNA1273","Previously infected","BA.2",562.792580385736,258.858710107289,1156.85364049777,4.81453140371898,3.69409295786958,5.8540625429976,"2nd_vax"
"5019",92,"mRNA1273","Previously infected","BA.5",200.475313085685,95.9464512733844,396.011037863784,3.3253526862725,2.26222944711926,4.30746873743825,"2nd_vax"
"5020",92,"mRNA1273","Previously infected","BQ.1.1",186.810707270779,20,1408.43315631746,3.22350524203213,0,6.13794728537421,"2nd_vax"
"5021",92,"mRNA1273","Previously infected","XBB",525.032533662645,67.5351393833409,4097.91944392512,4.7143349170938,1.75563834991261,7.67874781419416,"2nd_vax"
"5022",92,"mRNA1273","Previously infected","XBB.1.5",338.728217438192,40.3822428053064,2681.58595383058,4.0820562690902,1.0137210393033,7.06694268709586,"2nd_vax"
"5023",93,"AZD1222","Infection Naive","Wildtype",114.479684306104,91.9317550604648,139.623458837729,2.51701969363475,2.20056328322275,2.80346945123114,"2nd_vax"
"5024",93,"AZD1222","Infection Naive","Alpha",96.0898020986483,82.2111737163349,112.287616430054,2.26438332754025,2.03933449086077,2.48912692467336,"2nd_vax"
"5025",93,"AZD1222","Infection Naive","Delta",61.5339465415622,52.9336284472756,71.0644816555753,1.621382524204,1.40418454993865,1.82912867457389,"2nd_vax"
"5026",93,"AZD1222","Infection Naive","BA.1",28.7520634468804,23.7893512075166,34.3026901107873,0.5236654975442,0.250315926556581,0.778321720926037,"2nd_vax"
"5027",93,"AZD1222","Infection Naive","BA.2",61.7743096440835,50.7652936095296,75.4633904961794,1.627006982873,1.34384251571214,1.91577692047851,"2nd_vax"
"5028",93,"AZD1222","Infection Naive","BA.5",22.8075052949916,20,28.8968916258482,0.18950865202606,0,0.530914313585615,"2nd_vax"
"5029",93,"AZD1222","Infection Naive","BQ.1.1",22.3824934231955,20,147.262456048872,0.16237076236005,0,2.88031776303421,"2nd_vax"
"5030",93,"AZD1222","Infection Naive","XBB",62.6835516270464,20,418.559692203642,1.64808692469825,0,4.38736147992133,"2nd_vax"
"5031",93,"AZD1222","Infection Naive","XBB.1.5",40.1079380033304,20,267.886101045361,1.00388779739555,0,3.74354782547748,"2nd_vax"
"5032",93,"AZD1222","Previously infected","Wildtype",309.555185805086,227.047037858165,408.996101009453,3.9521247230349,3.50491930982529,4.35401518479977,"2nd_vax"
"5033",93,"AZD1222","Previously infected","Alpha",266.534868589891,209.426872301061,334.731661162188,3.73625237628118,3.38837466632566,4.06493311212445,"2nd_vax"
"5034",93,"AZD1222","Previously infected","Delta",173.7800364266,139.166557677625,215.34635652755,3.11919045205345,2.79874066189892,3.42858700953237,"2nd_vax"
"5035",93,"AZD1222","Previously infected","BA.1",79.2716122730208,61.1714459476032,100.877897624002,1.98680431907972,1.6128583783608,2.33453820906193,"2nd_vax"
"5036",93,"AZD1222","Previously infected","BA.2",174.489278681882,132.50899045399,227.743559405035,3.1250664891007,2.72801834168295,3.50933835003082,"2nd_vax"
"5037",93,"AZD1222","Previously infected","BA.5",63.5630020963981,46.0865733715277,85.090900779497,1.66818726514119,1.20434650441394,2.08900486514083,"2nd_vax"
"5038",93,"AZD1222","Previously infected","BQ.1.1",60.3933983391335,20,407.339114829334,1.59439085577679,0,4.34815845099356,"2nd_vax"
"5039",93,"AZD1222","Previously infected","XBB",167.620103772427,24.0109205954607,1174.04358066974,3.06712328612879,0.263690718563943,5.87534215226797,"2nd_vax"
"5040",93,"AZD1222","Previously infected","XBB.1.5",109.174748590908,20,755.164879759116,2.44856730375165,0,5.23871976613434,"2nd_vax"
"5041",93,"BNT162b2","Infection Naive","Wildtype",306.861838612667,258.846028775462,362.972789862532,3.93951733806075,3.69402227937982,4.18178949599612,"2nd_vax"
"5042",93,"BNT162b2","Infection Naive","Alpha",254.172517857092,224.324154405095,288.936303570639,3.66773614374055,3.48751306780489,3.85267957843976,"2nd_vax"
"5043",93,"BNT162b2","Infection Naive","Delta",154.135334113166,136.244480139631,175.269942125942,2.94612571927388,2.7681258760687,3.13150669757917,"2nd_vax"
"5044",93,"BNT162b2","Infection Naive","BA.1",55.4108875596836,47.482434022948,63.7982818730556,1.47016947600557,1.24739389165276,1.6735175718491,"2nd_vax"
"5045",93,"BNT162b2","Infection Naive","BA.2",115.170508911705,96.408114251772,138.151687284225,2.5256994358541,2.26915457693387,2.78818127717326,"2nd_vax"
"5046",93,"BNT162b2","Infection Naive","BA.5",49.0922778582181,38.8790242986672,61.0747839199877,1.29549610861705,0.958992013770415,1.61057685430729,"2nd_vax"
"5047",93,"BNT162b2","Infection Naive","BQ.1.1",62.2538240430253,20,497.902764042492,1.63816245980662,0,4.6377921192476,"2nd_vax"
"5048",93,"BNT162b2","Infection Naive","XBB",194.343745758343,23.8883608392816,1628.40968592355,3.28053877545562,0.256307862995941,6.34731989766737,"2nd_vax"
"5049",93,"BNT162b2","Infection Naive","XBB.1.5",121.604840789778,20,996.130578246067,2.60412875495505,0,5.63826296593601,"2nd_vax"
"5050",93,"BNT162b2","Previously infected","Wildtype",574.899949511989,445.344076087629,732.595413043913,4.84523899894056,4.47684849850793,5.19494476290146,"2nd_vax"
"5051",93,"BNT162b2","Previously infected","Alpha",449.478795883044,382.463625233055,519.288184557925,4.49018115323903,4.25725063957817,4.69846349482951,"2nd_vax"
"5052",93,"BNT162b2","Previously infected","Delta",283.021144112617,242.160745283864,326.621941718288,3.82283793369333,3.59789311526982,4.02954980601011,"2nd_vax"
"5053",93,"BNT162b2","Previously infected","BA.1",112.606256699844,92.6176904801143,133.934219653119,2.49321508446416,2.21128778236629,2.74345270541209,"2nd_vax"
"5054",93,"BNT162b2","Previously infected","BA.2",223.284004566483,183.254171194795,273.148216441955,3.48080799916391,3.19577413195618,3.77161209768257,"2nd_vax"
"5055",93,"BNT162b2","Previously infected","BA.5",98.5407997717878,78.0279561747576,121.255071983186,2.30072118082515,1.96399111126493,2.59997318999703,"2nd_vax"
"5056",93,"BNT162b2","Previously infected","BQ.1.1",109.559757730115,20,758.029669617568,2.4536460758101,0,5.24418241211279,"2nd_vax"
"5057",93,"BNT162b2","Previously infected","XBB",330.32074727987,48.2485914154995,2302.44069263503,4.045795682306,1.2704868245043,6.84702018494332,"2nd_vax"
"5058",93,"BNT162b2","Previously infected","XBB.1.5",210.286648867152,29.5896523855856,1364.99412932445,3.39428535092663,0.565092748085142,6.09275093607537,"2nd_vax"
"5059",93,"mRNA1273","Infection Naive","Wildtype",653.265407425936,340.113689264825,1233.96008518038,5.02959734115269,4.08794516925721,5.94715191826234,"2nd_vax"
"5060",93,"mRNA1273","Infection Naive","Alpha",541.062207594848,325.412958108996,948.977362729002,4.75772256958488,4.02419979588972,5.56830176794183,"2nd_vax"
"5061",93,"mRNA1273","Infection Naive","Delta",346.169415318769,218.200254757249,588.801151717552,4.11340636055923,3.44758088095221,4.87970858825168,"2nd_vax"
"5062",93,"mRNA1273","Infection Naive","BA.1",164.863737931649,97.2611712951952,293.560696098341,3.04320220525061,2.28186396574476,3.87558691817827,"2nd_vax"
"5063",93,"mRNA1273","Infection Naive","BA.2",367.586248505534,209.88432308495,663.132783751852,4.2000108909377,3.39152250614703,5.05122587514932,"2nd_vax"
"5064",93,"mRNA1273","Infection Naive","BA.5",125.861103742949,74.5325355390408,218.523176118683,2.65376059472545,1.89787033986033,3.44971439199698,"2nd_vax"
"5065",93,"mRNA1273","Infection Naive","BQ.1.1",116.635064038928,20,934.368680358154,2.54392966653351,0,5.54592001138991,"2nd_vax"
"5066",93,"mRNA1273","Infection Naive","XBB",316.094339471352,39.9557662719156,2578.1854482807,3.98228329498352,0.998403722717361,7.01021222992597,"2nd_vax"
"5067",93,"mRNA1273","Infection Naive","XBB.1.5",205.873101157835,25.0466273589218,1560.2799797424,3.36368343840155,0.324616351119599,6.28566112215914,"2nd_vax"
"5068",93,"mRNA1273","Previously infected","Wildtype",1049.30731246401,475.438478243691,2233.98036489954,5.71329345418938,4.57118676326011,6.80347269538711,"2nd_vax"
"5069",93,"mRNA1273","Previously infected","Alpha",851.465876343804,412.928585926436,1652.57429896032,5.41187680797845,4.36782039072473,6.3685713258538,"2nd_vax"
"5070",93,"mRNA1273","Previously infected","Delta",540.895621281386,274.988029697926,1057.27438956691,4.7572783133601,3.78129691399263,5.72420603110751,"2nd_vax"
"5071",93,"mRNA1273","Previously infected","BA.1",252.191827831035,120.771175378233,510.883105483913,3.65644962139148,2.59420426063417,4.67492132258508,"2nd_vax"
"5072",93,"mRNA1273","Previously infected","BA.2",555.985948165494,255.574236656148,1139.88607722969,4.79697651602295,3.67567050659576,5.83274583519233,"2nd_vax"
"5073",93,"mRNA1273","Previously infected","BA.5",198.065940831588,94.924955228833,390.058612651532,3.3079089124298,2.24678741340027,4.28561902354971,"2nd_vax"
"5074",93,"mRNA1273","Previously infected","BQ.1.1",184.645148267831,20,1374.37704248892,3.2066834497033,0,6.10263403287421,"2nd_vax"
"5075",93,"mRNA1273","Previously infected","XBB",516.06056284442,66.753832640267,4073.11357367129,4.68946847950525,1.73885067084321,7.66998823242146,"2nd_vax"
"5076",93,"mRNA1273","Previously infected","XBB.1.5",333.80186573607,39.93867915367,2637.53930695638,4.06092011334058,0.997786620965155,7.04304878407928,"2nd_vax"
"5077",94,"AZD1222","Infection Naive","Wildtype",114.382861509331,91.8997279517839,139.437378621586,2.5157989978098,2.20006059075051,2.80154544751017,"2nd_vax"
"5078",94,"AZD1222","Infection Naive","Alpha",95.8995535253424,81.9947867091821,111.94198132556,2.26152409857736,2.03553218500016,2.48467928304948,"2nd_vax"
"5079",94,"AZD1222","Infection Naive","Delta",61.4456798095896,52.8747197795557,70.9027457388531,1.6193115795746,1.40257811239398,1.82584149752297,"2nd_vax"
"5080",94,"AZD1222","Infection Naive","BA.1",28.800582597913,23.8571181398171,34.3646594139149,0.526097995786289,0.254419780816075,0.780925660970294,"2nd_vax"
"5081",94,"AZD1222","Infection Naive","BA.2",61.6939243353449,50.7669334635872,75.3397284723626,1.6251284186638,1.34388911784793,1.9134108337594,"2nd_vax"
